item_id,item_path,mass_kg,item_material,route_material_basis,route_decision,simulation_import_mass_policy,recipe,is_import,issue_types,severity,name,notes
ebf3_spatter_shield_mounting_tab_set,kb/items/parts/ebf3_spatter_shield_mounting_tab_set.yaml,0.15,steel_or_aluminum,steel_or_aluminum,lunar_candidate,local_nominal,recipe_ebf3_spatter_shield_mounting_tab_set,,,,EBF3 spatter shield mounting tab set,Child of ebf3_spatter_shielding. Mounting tab set for EBF3 positioning spatter shielding.
ebf3_spatter_shield_panel_set,kb/items/parts/ebf3_spatter_shield_panel_set.yaml,1.1,steel,steel_plate_or_sheet,lunar_candidate,local_nominal,recipe_ebf3_spatter_shield_panel_set,,,,EBF3 spatter shield panel set,Child of ebf3_spatter_shielding. Spatter shield panel set for EBF3 positioning spatter shielding.
ebf3_spatter_shield_retainer_set,kb/items/parts/ebf3_spatter_shield_retainer_set.yaml,0.25,steel,steel_stock,lunar_candidate,local_nominal,recipe_ebf3_spatter_shield_retainer_set,,,,EBF3 spatter shield retainer set,Child of ebf3_spatter_shielding. Shield retainer set for EBF3 positioning spatter shielding.
ebf3_spool_brake_adjuster_knob,kb/items/parts/ebf3_spool_brake_adjuster_knob.yaml,0.07,steel,steel_stock,lunar_candidate,local_nominal,recipe_ebf3_spool_brake_adjuster_knob,,,,EBF3 spool brake adjuster knob,Child of ebf3_spool_brake_adjuster. Adjuster knob for EBF3 spool brake adjuster.
ebf3_spool_brake_adjuster_lock_nut,kb/items/parts/ebf3_spool_brake_adjuster_lock_nut.yaml,0.03,steel,steel_fastener_set,lunar_candidate,local_nominal,recipe_ebf3_spool_brake_adjuster_lock_nut,,,,EBF3 spool brake adjuster lock nut,Child of ebf3_spool_brake_adjuster. Lock nut for EBF3 spool brake adjuster.
ebf3_spool_brake_adjuster_screw,kb/items/parts/ebf3_spool_brake_adjuster_screw.yaml,0.1,steel,steel_fastener_set,lunar_candidate,local_nominal,recipe_ebf3_spool_brake_adjuster_screw,,,,EBF3 spool brake adjuster screw,Child of ebf3_spool_brake_adjuster. Adjuster screw for EBF3 spool brake adjuster.
ebf3_spool_brake_washer,kb/items/parts/ebf3_spool_brake_washer.yaml,0.08,steel,steel,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_spool_brake_washer,,,,EBF3 spool brake washer,WF-5. Brake washer adding friction to prevent spool overrun. See research/ebf3_bom_sources/organized/wire_feeder_level_2_audit.md. First-pass manufacturing/import route is recorded in the linked EBF3 route-review recipe.
ebf3_spool_hub,kb/items/parts/ebf3_spool_hub.yaml,0.6,steel,steel,lunar_candidate,local_nominal,recipe_ebf3_spool_hub,,,,EBF3 spool hub,"WF-2. Hub supporting spool bore and rotation. Intentional Level-2 single-part leaf for the current feeder model; split only if a later spool/hub design introduces bearings, bushings, or a multi-part hub. See research/ebf3_bom_sources/organized/wire_feeder_level_2_audit.md. First-pass manufacturing/i"
ebf3_spool_retaining_ring,kb/items/parts/ebf3_spool_retaining_ring.yaml,0.03,steel,steel_retaining_ring,route_gap,import_until_gap_resolved,,True,,,EBF3 spool retaining ring,WF-4. Retaining ring preventing spool/hub axial displacement. Intentional Level-2 single-part leaf; groove geometry and spring material remain later material/process details. See research/ebf3_bom_sources/organized/wire_feeder_level_2_audit.md. First-pass manufacturing/import route is recorded in th
ebf3_spool_support_shaft,kb/items/parts/ebf3_spool_support_shaft.yaml,0.5,steel,steel_bar_stock,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_spool_support_shaft,,,,EBF3 spool support shaft,"WF-3. Support shaft for spool hub rotation. Intentional Level-2 single-part shaft leaf; bearing seats, thread ends, and surface finish remain material and process details, not child BOMs yet. See research/ebf3_bom_sources/organized/wire_feeder_level_2_audit.md. First-pass manufacturing/import route "
ebf3_substrate_clamp_insulating_pad_set,kb/items/parts/ebf3_substrate_clamp_insulating_pad_set.yaml,0.2,ceramic,alumina_ceramic,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_substrate_clamp_insulating_pad_set,,item_material_family_only,medium,EBF3 substrate clamp insulating pad set,Level-3 child of FS-23. Local pads used where the clamp needs thermal or electrical isolation.
ebf3_substrate_clamp_jaw_set,kb/items/parts/ebf3_substrate_clamp_jaw_set.yaml,0.55,steel,steel,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_substrate_clamp_jaw_set,,,,EBF3 substrate clamp jaw set,Level-3 child of FS-23. Clamp jaws for holding the substrate or base plate.
ebf3_substrate_clamp_screw_set,kb/items/parts/ebf3_substrate_clamp_screw_set.yaml,0.25,steel,steel_fastener_set,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_substrate_clamp_screw_set,,,,EBF3 substrate clamp screw set,Level-3 child of FS-23. Clamp screws or threaded hold-down hardware.
ebf3_tank_side_bushing_cable_socket_interface,kb/items/parts/ebf3_tank_side_bushing_cable_socket_interface.yaml,0.2,composite,composite,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 tank-side bushing cable socket interface,Child of HV-8. Socket or receiving interface for the HV cable on the tank side. This is a package marker to keep the tank-side cable interface out of the main cable body and out of the gun-side HV input.
ebf3_tank_side_bushing_central_conductor,kb/items/parts/ebf3_tank_side_bushing_central_conductor.yaml,0.25,aluminum,aluminum_conductor,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_tank_side_bushing_central_conductor,,,,EBF3 tank-side bushing central conductor,"Child of HV-8. Central conductor for the tank-side high-voltage output bushing. This is a tank-side package marker, not the cable conductor or gun-side input conductor."
ebf3_tank_side_bushing_field_grading_shield,kb/items/parts/ebf3_tank_side_bushing_field_grading_shield.yaml,0.12,conductive_metal,aluminum_alloy_ingot,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_tank_side_bushing_field_grading_shield,,item_material_family_only,medium,EBF3 tank-side bushing field grading shield,"Level-3 child of HV-8. Tank-side field-grading or corona-control shield marker associated with the HV output bushing/socket interface. This is separate from gun-side insulator field grading and does not define the final connector geometry. Shape, potential connection, material, surface finish, oil e"
ebf3_tank_side_bushing_insulator_body,kb/items/parts/ebf3_tank_side_bushing_insulator_body.yaml,0.75,ceramic,alumina_ceramic,route_gap,import_until_gap_resolved,,True,item_material_family_only,medium,EBF3 tank-side bushing insulator body,"Child of HV-8. Insulating body for the tank-side high-voltage output bushing. This keeps the tank-wall insulation function visible without deciding whether the final design is ceramic, oil-impregnated paper, or another HV insulation construction."
ebf3_tank_side_bushing_mounting_flange,kb/items/parts/ebf3_tank_side_bushing_mounting_flange.yaml,0.3,steel,steel,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_tank_side_bushing_mounting_flange,,,,EBF3 tank-side bushing mounting flange,"Child of HV-8. Tank-side mounting flange or housing for the output bushing. This is the local tank-wall mechanical interface, not the chamber gun port or the gun-side HV input flange."
ebf3_thermal_imager_housing,kb/items/parts/ebf3_thermal_imager_housing.yaml,0.2,aluminum,aluminum_housing,lunar_candidate,local_nominal,recipe_ebf3_thermal_imager_housing,,,,EBF3 thermal imager housing,Child of ebf3_thermal_imaging_monitoring_system. Housing for EBF3 thermal imaging monitoring system.
ebf3_thermal_imager_lens_assembly,kb/items/parts/ebf3_thermal_imager_lens_assembly.yaml,0.25,glass,glass,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 thermal imager lens assembly,Child of ebf3_thermal_imaging_monitoring_system. Lens assembly for EBF3 thermal imaging monitoring system.
ebf3_thermal_imager_processing_board,kb/items/parts/ebf3_thermal_imager_processing_board.yaml,0.2,electronic,electronic,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 thermal imager processing board,Child of ebf3_thermal_imaging_monitoring_system. Processing board for EBF3 thermal imaging monitoring system.
ebf3_thermal_imager_sensor_module,kb/items/parts/ebf3_thermal_imager_sensor_module.yaml,0.35,electronic,electronic,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 thermal imager sensor module,Child of ebf3_thermal_imaging_monitoring_system. Thermal sensor module for EBF3 thermal imaging monitoring system.
ebf3_thermal_isolation_standoff_body_set,kb/items/parts/ebf3_thermal_isolation_standoff_body_set.yaml,0.3,insulator,alumina_ceramic_v0,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_thermal_isolation_standoff_body_set,,item_material_family_only,medium,EBF3 thermal isolation standoff body set,Child of ebf3_thermal_isolation_standoffs. Thermal isolation standoff body set for EBF3 thermal isolation standoffs.
ebf3_thermal_isolation_standoff_fastener_interface_set,kb/items/parts/ebf3_thermal_isolation_standoff_fastener_interface_set.yaml,0.04,ceramic,alumina_ceramic,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_thermal_isolation_standoff_fastener_interface_set,,item_material_family_only,medium,EBF3 thermal isolation standoff fastener interface set,Child of ebf3_thermal_isolation_standoffs. Fastener interface set for EBF3 thermal isolation standoffs.
ebf3_thermal_isolation_standoff_washer_set,kb/items/parts/ebf3_thermal_isolation_standoff_washer_set.yaml,0.06,insulator,alumina_ceramic_v0,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_thermal_isolation_standoff_washer_set,,item_material_family_only,medium,EBF3 thermal isolation standoff washer set,Child of ebf3_thermal_isolation_standoffs. Insulating washer set for EBF3 thermal isolation standoffs.
ebf3_timebase_oscillator_module,kb/items/parts/ebf3_timebase_oscillator_module.yaml,0.1,electronic,electronic,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 timebase oscillator module,Child of ebf3_data_logger_timebase. Timebase oscillator module for EBF3 data logger and timebase.
ebf3_transformer_insulation_barrier_set,kb/items/parts/ebf3_transformer_insulation_barrier_set.yaml,0.6,insulator,high_voltage_insulation_material,earth_import,import_nominal,,True,item_material_family_only,medium,EBF3 transformer insulation barrier set,Child of HV-7. Barrier set maintaining oil-side insulation distance among HV transformer/rectifier/filter sections.
ebf3_transformer_spacer_post_set,kb/items/parts/ebf3_transformer_spacer_post_set.yaml,0.4,insulator,alumina_ceramic_v0,route_gap,import_until_gap_resolved,,True,item_material_family_only,medium,EBF3 transformer spacer post set,Child of HV-7. Spacer posts or distance blocks for the internal HV module set.
ebf3_visible_camera_housing,kb/items/parts/ebf3_visible_camera_housing.yaml,0.3,aluminum,aluminum_housing,lunar_candidate,local_nominal,recipe_ebf3_visible_camera_housing,,,,EBF3 visible camera housing,Child of ebf3_visible_camera. Housing for EBF3 visible monitoring camera.
ebf3_visible_camera_lens_assembly,kb/items/parts/ebf3_visible_camera_lens_assembly.yaml,0.25,glass,glass,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 visible camera lens assembly,Child of ebf3_visible_camera. Lens assembly for EBF3 visible monitoring camera.
ebf3_visible_camera_sensor_module,kb/items/parts/ebf3_visible_camera_sensor_module.yaml,0.3,electronic,electronic,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 visible camera sensor module,Child of ebf3_visible_camera. Visible image sensor module for EBF3 visible monitoring camera.
ebf3_visible_camera_signal_cable,kb/items/parts/ebf3_visible_camera_signal_cable.yaml,0.15,composite,mixed_electrical_or_polymer_harness,earth_import,import_nominal,,True,item_material_family_only,medium,EBF3 visible camera signal cable,Child of ebf3_visible_camera. Signal cable for EBF3 visible monitoring camera.
ebf3_wire_feed_control_board,kb/items/parts/ebf3_wire_feed_control_board.yaml,0.45,electronic,electronic,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 wire feed control board,Child of ebf3_wire_feed_control_module. Wire-feed control board for EBF3 wire feed control module.
ebf3_wire_feed_control_connector_set,kb/items/parts/ebf3_wire_feed_control_connector_set.yaml,0.15,electronic,electronic,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 wire feed control connector set,Child of ebf3_wire_feed_control_module. Connector set for EBF3 wire feed control module.
ebf3_wire_feed_control_shield,kb/items/parts/ebf3_wire_feed_control_shield.yaml,0.1,steel,steel_plate_or_sheet,lunar_candidate,local_nominal,recipe_ebf3_wire_feed_control_shield,,,,EBF3 wire feed control shield,Child of ebf3_wire_feed_control_module. Shield for EBF3 wire feed control module.
ebf3_wire_feed_drive_roll_body,kb/items/parts/ebf3_wire_feed_drive_roll_body.yaml,0.22,hardened_steel,hardened_steel,route_gap,import_until_gap_resolved,,True,,,EBF3 wire feed drive roll body,Child of ebf3_wire_feed_drive_roll. Drive roll body for EBF3 wire feed drive roll.
ebf3_wire_feed_drive_roll_groove_profile,kb/items/parts/ebf3_wire_feed_drive_roll_groove_profile.yaml,0.05,hardened_steel,hardened_steel,route_gap,import_until_gap_resolved,,True,,,EBF3 wire feed drive roll groove profile,Child of ebf3_wire_feed_drive_roll. Wire-contact groove/profile surface for EBF3 wire feed drive roll.
ebf3_wire_feed_drive_roll_set_screw_or_key,kb/items/parts/ebf3_wire_feed_drive_roll_set_screw_or_key.yaml,0.03,steel,steel_fastener_set,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_wire_feed_drive_roll_set_screw_or_key,,,,EBF3 wire feed drive roll set screw or key,Child of ebf3_wire_feed_drive_roll. Set screw or key for EBF3 wire feed drive roll.
ebf3_wire_feed_encoder_sensor_body,kb/items/parts/ebf3_wire_feed_encoder_sensor_body.yaml,0.14,electronic,electronic,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 wire feed encoder sensor body,Child of ebf3_wire_feed_encoder_sensor. Encoder sensor body for EBF3 wire feed encoder sensor.
ebf3_wire_feed_encoder_signal_lead,kb/items/parts/ebf3_wire_feed_encoder_signal_lead.yaml,0.08,composite,mixed_electrical_or_polymer_harness,earth_import,import_nominal,,True,item_material_family_only,medium,EBF3 wire feed encoder signal lead,Child of ebf3_wire_feed_encoder_sensor. Encoder signal lead for EBF3 wire feed encoder sensor.
ebf3_wire_feed_encoder_target,kb/items/parts/ebf3_wire_feed_encoder_target.yaml,0.08,steel,steel_encoder_target,route_gap,import_until_gap_resolved,,True,,,EBF3 wire feed encoder target,Child of ebf3_wire_feed_encoder_sensor. Encoder target for EBF3 wire feed encoder sensor.
ebf3_wire_feed_gearbox,kb/items/parts/ebf3_wire_feed_gearbox.yaml,0.7,mixed_precision_gearbox_materials,mixed_precision_gearbox_materials,defer_split_import_fallback,import_until_gap_resolved,,True,,,EBF3 wire feed gearbox,Child of ebf3_wire_feed_gearmotor. Gearbox for EBF3 wire feed gearmotor.
ebf3_wire_feed_idler_arm,kb/items/parts/ebf3_wire_feed_idler_arm.yaml,0.4,steel,steel_stock,lunar_candidate,local_nominal,recipe_ebf3_wire_feed_idler_arm,,,,EBF3 wire feed idler arm,"Level-3 child of WF-13. Arm body or idler arm portion of the wire-feed pressure-arm assembly. Reintroduced below the source-table aligned pressure arm, not as a top-level wire-feeder row. See research/ebf3_bom_sources/organized/wire_feeder_level_2_audit.md. First-pass manufacturing/import route is r"
ebf3_wire_feed_motor_body,kb/items/parts/ebf3_wire_feed_motor_body.yaml,0.95,electronic,electronic,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 wire feed motor body,Child of ebf3_wire_feed_gearmotor. Motor body for EBF3 wire feed gearmotor.
ebf3_wire_feed_motor_clamp_insulator,kb/items/parts/ebf3_wire_feed_motor_clamp_insulator.yaml,0.2,insulator,alumina_ceramic,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_wire_feed_motor_clamp_insulator,,item_material_family_only,medium,EBF3 wire feed motor clamp insulator,WF-8. Insulating clamp component for motor/electrical isolation. Intentional Level-2 insulator leaf until source evidence shows a multi-part isolator or feedthrough assembly. See research/ebf3_bom_sources/organized/wire_feeder_level_2_audit.md. First-pass manufacturing/import route is recorded in th
ebf3_wire_feed_motor_driver_stage,kb/items/parts/ebf3_wire_feed_motor_driver_stage.yaml,0.3,electronic,electronic,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 wire feed motor driver stage,Child of ebf3_wire_feed_control_module. Motor driver stage for EBF3 wire feed control module.
ebf3_wire_feed_motor_housing,kb/items/parts/ebf3_wire_feed_motor_housing.yaml,0.2,steel,steel_stock,lunar_candidate,local_nominal,recipe_ebf3_wire_feed_motor_housing,,,,EBF3 wire feed motor housing,Child of ebf3_wire_feed_gearmotor. Motor housing for EBF3 wire feed gearmotor.
ebf3_wire_feed_motor_lead_set,kb/items/parts/ebf3_wire_feed_motor_lead_set.yaml,0.15,composite,mixed_electrical_or_polymer_harness,earth_import,import_nominal,,True,item_material_family_only,medium,EBF3 wire feed motor lead set,Child of ebf3_wire_feed_gearmotor. Motor lead set for EBF3 wire feed gearmotor.
ebf3_wire_feed_motor_mount_clamp_alignment_pin_set,kb/items/parts/ebf3_wire_feed_motor_mount_clamp_alignment_pin_set.yaml,0.04,steel,steel,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_wire_feed_motor_mount_clamp_alignment_pin_set,,,,EBF3 wire feed motor mount clamp alignment pin set,Child of ebf3_wire_feed_motor_mount_clamp. Alignment pin set for EBF3 wire feed motor mount clamp.
ebf3_wire_feed_motor_mount_clamp_fastener_set,kb/items/parts/ebf3_wire_feed_motor_mount_clamp_fastener_set.yaml,0.08,steel,steel_fastener_set,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_wire_feed_motor_mount_clamp_fastener_set,,,,EBF3 wire feed motor mount clamp fastener set,Child of ebf3_wire_feed_motor_mount_clamp. Clamp fastener set for EBF3 wire feed motor mount clamp.
ebf3_wire_feed_motor_mount_clamp_half_set,kb/items/parts/ebf3_wire_feed_motor_mount_clamp_half_set.yaml,0.28,steel,steel_clamp_halves,lunar_candidate,local_nominal,recipe_ebf3_wire_feed_motor_mount_clamp_half_set,,,,EBF3 wire feed motor mount clamp half set,Child of ebf3_wire_feed_motor_mount_clamp. Clamp half set for EBF3 wire feed motor mount clamp.
ebf3_wire_feed_pressure_arm_pivot_pin,kb/items/parts/ebf3_wire_feed_pressure_arm_pivot_pin.yaml,0.04,steel,steel,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_wire_feed_pressure_arm_pivot_pin,,,,EBF3 wire feed pressure-arm pivot pin,Level-3 child of WF-13. Pivot pin for the pressure-arm mechanism.
ebf3_wire_feed_pressure_roll,kb/items/parts/ebf3_wire_feed_pressure_roll.yaml,0.25,steel,steel,route_gap,import_until_gap_resolved,,True,,,EBF3 wire feed pressure roll,Level-3 child of WF-13. Pressure/idler roll in the wire-feed pressure-arm assembly. Reintroduced below the source-table aligned pressure arm instead of as a top-level wire-feeder row. See research/ebf3_bom_sources/organized/wire_feeder_level_2_audit.md. First-pass manufacturing/import route is recor
ebf3_wire_feed_roll_bearing_set,kb/items/parts/ebf3_wire_feed_roll_bearing_set.yaml,0.2,bearing_steel,bearing_steel,defer_split_import_fallback,import_until_gap_resolved,,True,,,EBF3 wire feed roll bearing set,Level-3 child of WF-10. Bearing set for the drive-roll carrier. It belongs below the source-table aligned carrier rather than as a top-level wire-feeder row. See research/ebf3_bom_sources/organized/wire_feeder_level_2_audit.md. First-pass manufacturing/import route is recorded in the linked EBF3 rou
ebf3_wire_feeder_base_mounting_slot_set,kb/items/parts/ebf3_wire_feeder_base_mounting_slot_set.yaml,0.36,steel,steel,lunar_candidate,local_nominal,recipe_ebf3_wire_feeder_base_mounting_slot_set,,,,EBF3 wire feeder base mounting slot set,Child of ebf3_wire_feeder_base. Mounting slot/datum feature set for EBF3 wire feeder base.
ebf3_wire_feeder_base_plate,kb/items/parts/ebf3_wire_feeder_base_plate.yaml,1.8,steel,steel_plate,lunar_candidate,local_nominal,recipe_ebf3_wire_feeder_base_plate,,,,EBF3 wire feeder base plate,Child of ebf3_wire_feeder_base. Base plate for EBF3 wire feeder base.
ebf3_wire_feeder_base_standoff_set,kb/items/parts/ebf3_wire_feeder_base_standoff_set.yaml,0.7,alumina_ceramic,alumina_ceramic_v0,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_wire_feeder_base_standoff_set,,,,EBF3 wire feeder base standoff set,Child of ebf3_wire_feeder_base. Base standoff set for EBF3 wire feeder base.
ebf3_wire_feeder_base_stiffener,kb/items/parts/ebf3_wire_feeder_base_stiffener.yaml,0.4,steel,steel,lunar_candidate,local_nominal,recipe_ebf3_wire_feeder_base_stiffener,,,,EBF3 wire feeder base stiffener,WF-25. Stiffener plate or rib increasing wire-feeder base stiffness. Intentional Level-2 single-part leaf; weld/fastener integration stays with the feeder base package until layout is selected. See research/ebf3_bom_sources/organized/wire_feeder_level_2_audit.md. First-pass manufacturing/import rout
ebf3_wire_feeder_feedthrough_air_side_connector,kb/items/parts/ebf3_wire_feeder_feedthrough_air_side_connector.yaml,0.05,composite,composite,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 wire feeder feedthrough air-side connector,"Child of ebf3_wire_feeder_feedthrough_connector. Air-side connector or terminal interface toward external power-supply outputs and controls acquisition. It keeps the external side visible without moving drivers or DAQ into the wire-feeder subsystem. Connector family, service boundary, shielding, and"
ebf3_wire_feeder_feedthrough_flange,kb/items/parts/ebf3_wire_feeder_feedthrough_flange.yaml,0.08,steel,steel_stock,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_wire_feeder_feedthrough_flange,,,,EBF3 wire feeder feedthrough flange,"Child of ebf3_wire_feeder_feedthrough_connector. Local flange or mount for the wire-feeder-specific feedthrough insert. It is not the cabin wall port or a shared chamber plate. Seal geometry, bolt pattern, material choice, and first-pass manufacturing/import route is recorded in the linked EBF3 rout"
ebf3_wire_feeder_feedthrough_insulator_body,kb/items/parts/ebf3_wire_feeder_feedthrough_insulator_body.yaml,0.18,ceramic,alumina_ceramic,route_gap,import_until_gap_resolved,,True,item_material_family_only,medium,EBF3 wire feeder feedthrough insulator body,"Child of ebf3_wire_feeder_feedthrough_connector. Ceramic or insulating body for the wire-feeder-specific feedthrough insert. It isolates motor-power and signal pins through the chamber boundary while the cabin owns only the passive port/flange opening. Ceramic grade, pin sealing, creepage/clearance,"
ebf3_wire_feeder_feedthrough_motor_power_pin_set,kb/items/parts/ebf3_wire_feeder_feedthrough_motor_power_pin_set.yaml,0.08,conductive_metal,kovar_or_copper_alloy_power_pin_set,earth_import,import_nominal,,True,item_material_family_only,medium,EBF3 wire feeder feedthrough motor power pin set,"Child of ebf3_wire_feeder_feedthrough_connector. Motor-power pin set for passing wire-feeder motor current through the vacuum boundary. Power driver electronics remain in power supplies, and chamber passive ports remain in the cabin. Pin count, current rating, conductor material, insulation spacing,"
ebf3_wire_feeder_feedthrough_shield_termination_interface,kb/items/parts/ebf3_wire_feeder_feedthrough_shield_termination_interface.yaml,0.03,conductive_metal,aluminum_or_steel_shield,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_wire_feeder_feedthrough_shield_termination_interface,,item_material_family_only,medium,EBF3 wire feeder feedthrough shield termination interface,"Child of ebf3_wire_feeder_feedthrough_connector. Shield termination/interface marker for wire-feeder motor and signal wiring at the feedthrough boundary. It does not define protective grounding, HV return, controls acquisition, or cable shield policy for the whole machine. Termination geometry, isol"
ebf3_wire_feeder_feedthrough_signal_pin_set,kb/items/parts/ebf3_wire_feeder_feedthrough_signal_pin_set.yaml,0.04,conductive_metal,alumina_ceramic_v0,route_gap,import_until_gap_resolved,,True,item_material_family_only,medium,EBF3 wire feeder feedthrough signal pin set,"Child of ebf3_wire_feeder_feedthrough_connector. Signal pin set for wire-feed encoder, tachometer, or related feeder feedback through the vacuum boundary. Controls own acquisition and interpretation; this item only represents the feeder-specific feedthrough pins. Pin count, shielding, isolation, sig"
ebf3_wire_feeder_feedthrough_vacuum_side_connector,kb/items/parts/ebf3_wire_feeder_feedthrough_vacuum_side_connector.yaml,0.05,composite,composite,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 wire feeder feedthrough vacuum-side connector,"Child of ebf3_wire_feeder_feedthrough_connector. Vacuum-side connector or terminal interface for wire-feeder motor and sensor wiring inside the chamber. It does not include external controls harnessing or power driver hardware. Connector family, vacuum compatibility, material choices, and first-pass"
ebf3_wire_feeder_gun_bracket_alignment_pin_set,kb/items/parts/ebf3_wire_feeder_gun_bracket_alignment_pin_set.yaml,0.2,steel,precision_steel,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_wire_feeder_gun_bracket_alignment_pin_set,,,,EBF3 wire feeder gun bracket alignment pin set,Child of ebf3_wire_feeder_mount_to_gun_bracket. Alignment pin set for EBF3 wire feeder mount-to-gun bracket.
ebf3_wire_feeder_gun_bracket_body,kb/items/parts/ebf3_wire_feeder_gun_bracket_body.yaml,0.8,steel,steel,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_wire_feeder_gun_bracket_body,,,,EBF3 wire feeder gun bracket body,Child of ebf3_wire_feeder_mount_to_gun_bracket. Bracket body for EBF3 wire feeder mount-to-gun bracket.
ebf3_wire_feeder_gun_bracket_fastener_interface_set,kb/items/parts/ebf3_wire_feeder_gun_bracket_fastener_interface_set.yaml,0.2,steel,steel_fastener_interface,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_wire_feeder_gun_bracket_fastener_interface_set,,,,EBF3 wire feeder gun bracket fastener interface set,Child of ebf3_wire_feeder_mount_to_gun_bracket. Fastener interface set for EBF3 wire feeder mount-to-gun bracket.
ebf3_wire_inlet_guide,kb/items/parts/ebf3_wire_inlet_guide.yaml,0.15,steel,steel_wire_guide,lunar_candidate,local_nominal,recipe_ebf3_wire_inlet_guide,,,,EBF3 wire inlet guide,WF-16. Inlet guide positioning wire into the drive-roll area. See research/ebf3_bom_sources/organized/wire_feeder_level_2_audit.md. First-pass manufacturing/import route is recorded in the linked EBF3 route-review recipe.
ebf3_wire_outlet_guide_tube,kb/items/parts/ebf3_wire_outlet_guide_tube.yaml,0.25,steel,steel_stock,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_wire_outlet_guide_tube,,,,EBF3 wire outlet guide tube,WF-18. Outlet wire guide directing wire from the drive-roll assembly toward the liner or downstream guide. See research/ebf3_bom_sources/organized/wire_feeder_level_2_audit.md. First-pass manufacturing/import route is recorded in the linked EBF3 route-review recipe.
ebf3_wire_spool_core,kb/items/parts/ebf3_wire_spool_core.yaml,0.35,steel,steel_stock,lunar_candidate,local_nominal,recipe_ebf3_wire_spool_core,,,,EBF3 wire spool core,Child of ebf3_wire_spool. Spool core for EBF3 wire spool.
ebf3_wire_spool_flange_set,kb/items/parts/ebf3_wire_spool_flange_set.yaml,0.35,steel,steel,lunar_candidate,local_nominal,recipe_ebf3_wire_spool_flange_set,,,,EBF3 wire spool flange set,Child of ebf3_wire_spool. Spool flange set for EBF3 wire spool.
ebf3_wire_spool_retention_feature_set,kb/items/parts/ebf3_wire_spool_retention_feature_set.yaml,0.1,steel,steel,lunar_candidate,local_nominal,recipe_ebf3_wire_spool_retention_feature_set,,,,EBF3 wire spool retention feature set,Child of ebf3_wire_spool. Retention feature set for EBF3 wire spool.
ebf3_x_axis_ball_screw_shaft,kb/items/parts/ebf3_x_axis_ball_screw_shaft.yaml,1.0,hardened_steel,hardened_steel_bar,route_gap,import_until_gap_resolved,,True,,,EBF3 x axis ball screw shaft,Child of ebf3_ball_screw_shafts. X-axis ball screw shaft for EBF3 ball screw shafts.
ebf3_y_axis_ball_screw_shaft,kb/items/parts/ebf3_y_axis_ball_screw_shaft.yaml,1.0,steel,steel_bar_stock,route_gap,import_until_gap_resolved,,True,,,EBF3 y axis ball screw shaft,Child of ebf3_ball_screw_shafts. Y-axis ball screw shaft for EBF3 ball screw shafts.
