priority,queue_reason,item_id,policy,route_decision,mass_nominal_kg,material,availability_class,confidence,active_recipe_id,recipe_exists,current_process_ids,process_paths,current_machine_ids,decision_machine_ids,machine_selection_statuses,machine_risk_flags,machine_evidence_sources,reasoning_brief,item_path,worker_task,worker_decision,worker_notes
60,usable_unreviewed_needs_leaf_check,ebf3_gun_signal_shield_termination_interface,sensitivity_flag,lunar_candidate_flagged,0.05,aluminum,local_derived,medium,recipe_ebf3_gun_signal_shield_termination_interface,True,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,CNC proxy for metal shield termination interface; keep gun-side EMI/vacuum sensitivity flag,kb/items/parts/ebf3_gun_signal_shield_termination_interface.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,The shield termination is machinable but gun-side EMI continuity and vacuum cleanliness are core acceptance risks.
60,usable_unreviewed_needs_leaf_check,ebf3_gun_trajectory_corrector_mount,sensitivity_flag,lunar_candidate_flagged,0.04,steel,local_derived,medium,recipe_ebf3_gun_trajectory_corrector_mount,True,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,The mount is tiny but sets trajectory-corrector alignment,kb/items/parts/ebf3_gun_trajectory_corrector_mount.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,CNC can make the mount but trajectory-corrector alignment and magnetic cleanliness affect beam control.
60,usable_unreviewed_needs_leaf_check,ebf3_heater_supply_heat_sink,sensitivity_flag,lunar_candidate_flagged,1.2,aluminum,local_derived,medium,recipe_ebf3_heater_supply_heat_sink,True,aluminum_housing_machining_v1,kb/processes/aluminum_housing_machining_v1.yaml,labor_bot_general_v0;multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,CNC aluminum heat-sink proxy consistent with other EBF3 heat-sink routes; thermal margin remains flagged,kb/items/parts/ebf3_heater_supply_heat_sink.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,"Aluminum thermal/contact part can use existing CNC aluminum route; labor_bot only supports loading. Keep thermal resistance, flatness, isolation, or contact-heating flags."
60,usable_unreviewed_needs_leaf_check,ebf3_hv_fill_port,sensitivity_flag,lunar_candidate_flagged,0.12,steel,local_derived,medium,recipe_ebf3_hv_fill_port,True,steel_shaft_machining_v0,kb/processes/steel_shaft_machining_v0.yaml,labor_bot_general_v0;multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,Fill port is machinable steel but oil sealing and cleanliness require flagged simulation treatment,kb/items/parts/ebf3_hv_fill_port.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,"Steel machining route already has a concrete CNC/lathe-style machine; labor_bot is handling only. Keep performance flags for alignment, seal, preload, wear, fatigue, or cleanliness as applicable."
60,usable_unreviewed_needs_leaf_check,ebf3_hv_pressure_relief_valve_body,sensitivity_flag,lunar_candidate_flagged,0.22,steel,local_derived,medium,recipe_ebf3_hv_pressure_relief_valve_body,True,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,CNC proxy for valve body fabrication; pressure and seal qualification remain sensitivity items,kb/items/parts/ebf3_hv_pressure_relief_valve_body.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,Valve-body machining is local but setpoint seal and pressure/oil qualification are not closed by CNC.
60,usable_unreviewed_needs_leaf_check,ebf3_input_rectifier_busbar_set,sensitivity_flag,lunar_candidate_flagged,0.7,aluminum,local_derived,medium,recipe_ebf3_input_rectifier_busbar_set,True,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,"Aluminum busbar fabrication can be proxied locally, but electrical and thermal ratings must be flagged",kb/items/parts/ebf3_input_rectifier_busbar_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,Busbar fabrication is local but rectifier current density clearance and thermal rise affect power feasibility.
60,usable_unreviewed_needs_leaf_check,ebf3_input_rectifier_heat_sink,sensitivity_flag,lunar_candidate_flagged,0.8,aluminum,local_derived,medium,recipe_ebf3_input_rectifier_heat_sink,True,aluminum_housing_machining_v1,kb/processes/aluminum_housing_machining_v1.yaml,labor_bot_general_v0;multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,CNC aluminum heat-sink proxy consistent with other EBF3 heat-sink routes; thermal rating remains flagged,kb/items/parts/ebf3_input_rectifier_heat_sink.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,"Aluminum thermal/contact part can use existing CNC aluminum route; labor_bot only supports loading. Keep thermal resistance, flatness, isolation, or contact-heating flags."
60,usable_unreviewed_needs_leaf_check,ebf3_matching_network_busbar_set,sensitivity_flag,lunar_candidate_flagged,0.6,aluminum,local_derived,medium,recipe_ebf3_matching_network_busbar_set,True,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,Aluminum busbars are locally plausible but matching-network electrical and thermal limits need flags,kb/items/parts/ebf3_matching_network_busbar_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,Machined aluminum busbar is local but RF layout HV clearance and heating affect matching-network behavior.
60,usable_unreviewed_needs_leaf_check,ebf3_matching_network_inductor_terminal_set,sensitivity_flag,lunar_candidate_flagged,0.08,aluminum,local_derived,medium,recipe_ebf3_matching_network_inductor_terminal_set,True,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,Aluminum terminal is locally machinable but matching network electrical and thermal ratings require a flagged route,kb/items/parts/ebf3_matching_network_inductor_terminal_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,Terminal machining is local but RF contact heating and clearance are functional electrical risks.
60,usable_unreviewed_needs_leaf_check,ebf3_motion_drive_heat_spreader,sensitivity_flag,lunar_candidate_flagged,0.5,aluminum,local_derived,medium,recipe_ebf3_motion_drive_heat_spreader,True,aluminum_housing_machining_v1,kb/processes/aluminum_housing_machining_v1.yaml,labor_bot_general_v0;multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,CNC aluminum heat-spreader proxy; thermal contact and isolation remain flagged,kb/items/parts/ebf3_motion_drive_heat_spreader.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,"Aluminum thermal/contact part can use existing CNC aluminum route; labor_bot only supports loading. Keep thermal resistance, flatness, isolation, or contact-heating flags."
60,usable_unreviewed_needs_leaf_check,ebf3_moveable_build_platform_plate,sensitivity_flag,lunar_candidate_flagged,5.6,steel,local_derived,medium,recipe_ebf3_moveable_build_platform_plate,True,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,Ready machining can provide a plate but EBF3 build-surface thermal and flatness requirements are high,kb/items/parts/ebf3_moveable_build_platform_plate.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,The plate can be machined but build-surface flatness and thermal distortion directly affect EBF output.
