========================================================================================================================
CLOSURE ANALYSIS SUMMARY - ALL MACHINES
========================================================================================================================

Machine ID                                 Total Mass     ISRU %   Import %    Unres %
  solar_irradiance                                     704102.75 kWh       0.00 kg
  regolith_carbonaceous                                   5442.37 kg       0.00 kg
  regolith_lunar_highlands                                6845.03 kg       0.00 kg
  regolith_polar_psc                                      1428.76 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                             14287.62 kg   14287.62 kg
  assembly_components                                       13.30 kg      13.30 kg
  electronic_components_set                                  2.15 kg       3.15 kg
  fluorite                                                   2.38 kg       2.38 kg
  copper_rod_ingot                                           1.46 kg       1.46 kg
  base_grease_stock_v0                                       0.25 kg       0.25 kg
  etching_chemicals                                          0.20 kg       0.20 kg
  mos2_precursor_v0                                          0.02 kg       0.02 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Fabrication Station (fabrication_station)
================================================================================

Machine Total Mass: 100.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                  312.78 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:          312.78 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   240409.76 kg       0.00 kg
  solar_irradiance                                     184593.77 kWh       0.00 kg
  regolith_carbonaceous                                    528.98 kg       0.00 kg
  regolith_lunar_highlands                                 144.94 kg       0.00 kg
  regolith_polar_psc                                        30.25 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                               302.55 kg     302.55 kg
  sensor_suite_general                                     1.00 unit       5.00 kg
  assembly_components                                        4.06 kg       4.06 kg
  polymer_printing_feedstock                                 1.00 kg       1.00 kg
  fluorite                                                   0.05 kg       0.05 kg
  base_grease_stock_v0                                       0.05 kg       0.05 kg
  copper_rod_ingot                                           0.04 kg       0.04 kg
  electronic_components_set                                  0.03 kg       0.03 kg
  mos2_precursor_v0                                          0.00 kg       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Lattice Builder Gantry (lattice_builder_gantry_v0)
================================================================================

Machine Total Mass: 1200.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                55996.56 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:        55996.56 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                  2049834.57 kg       0.00 kg
  solar_irradiance                                    1572379.06 kWh       0.00 kg
  regolith_carbonaceous                                   1607.63 kg       0.00 kg
  regolith_lunar_highlands                               26799.59 kg       0.00 kg
  regolith_polar_psc                                      5594.03 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                             55940.28 kg   55940.28 kg
  assembly_components                                       39.03 kg      39.03 kg
  fluorite                                                   9.33 kg       9.33 kg
  electronic_components_set                                  2.75 kg       3.75 kg
  copper_rod_ingot                                           2.11 kg       2.11 kg
  polymer_printing_feedstock                                 1.00 kg       1.00 kg
  base_grease_stock_v0                                       0.80 kg       0.80 kg
  etching_chemicals                                          0.20 kg       0.20 kg
  mos2_precursor_v0                                          0.07 kg       0.07 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Machine vision processing unit v0 (machine_vision_processing_v0_v0)
================================================================================

Machine Total Mass: 6.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        2.60 kg  ( 36.1%)
  Imported:                    4.60 kg  ( 63.9%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:            7.20 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                        2.60 kg       2.60 kg
  regolith_lunar_mare                                   396194.84 kg       0.00 kg
  regolith_carbonaceous                                   5259.64 kg       0.00 kg
  solar_irradiance                                     280390.57 kWh       0.00 kg
  regolith_polar_psc                                         0.14 kg       0.00 kg
  regolith_lunar_highlands                                   0.02 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                                 1.37 kg       1.37 kg
  material_unannealed                                        1.00 kg       1.00 kg
  polymer_printing_feedstock                                 1.00 kg       1.00 kg
  assembly_components                                        1.00 kg       1.00 kg
  electronic_components_set                                  0.20 kg       0.20 kg
  nitrogen_gas                                               0.02 kg       0.02 kg
  tungsten_powder                                            0.01 kg       0.01 kg
